,0,1,2,3
25041,iceberg,9174653,Gold 1 2,TERRAN
25042,prOPHet,1058206,Gold 1 2,TERRAN
25043,WarningX,422123,Gold 1 2,TERRAN
25044,Sazeks,10006087,Gold 1 2,TERRAN
25045,straszyk,1862711,Gold 1 2,PROTOSS
25046,Romantic,9959253,Gold 1 2,PROTOSS
25047,PXG,9680329,Gold 1 2,PROTOSS
25048,llllllllllll,7965229,Gold 1 2,TERRAN
25049,Max,3374777,Gold 1 2,ZERG
25050,KAWA,1236590,Gold 1 2,PROTOSS
25051,chenandyk,8647262,Gold 1 2,PROTOSS
25052,Bollandus,789525,Gold 1 2,TERRAN
25053,bansa,8468141,Gold 1 2,RANDOM
25054,Mano,10137895,Gold 1 2,PROTOSS
25055,Bryksen,3975661,Gold 1 2,ZERG
25056,Gigi,5647969,Gold 1 2,TERRAN
25057,Suilenroc,2738814,Gold 1 2,PROTOSS
25058,InvDædalus,8387657,Gold 1 2,PROTOSS
25059,lilWishuOo,8188257,Gold 1 2,TERRAN
25060,Jynxx,283483,Gold 1 2,TERRAN
25061,Petua,2387929,Gold 1 2,PROTOSS
25062,Athom,8723225,Gold 1 2,TERRAN
25063,BAIK,296917,Gold 1 2,PROTOSS
25064,xvirego,3295153,Gold 1 2,TERRAN
25065,Kleinheld,9116173,Gold 1 2,ZERG
25066,bigfuut,977451,Gold 1 2,ZERG
25067,isqb,1541075,Gold 1 2,TERRAN
25068,Grmrk,865787,Gold 1 2,ZERG
25069,KaMiKaZe,2020589,Gold 1 2,ZERG
25070,Vile,10088545,Gold 1 2,PROTOSS
25071,JOHNU,9650535,Gold 1 2,ZERG
25072,TokyoGhoul,9631074,Gold 1 2,ZERG
25073,Gagadada,2217586,Gold 1 2,TERRAN
25074,DanTheZerg,7182476,Gold 1 2,ZERG
25075,Sirvael,10061881,Gold 1 2,PROTOSS
25076,rezac,2197155,Gold 1 2,TERRAN
25077,Lykoskia,1240174,Gold 1 2,RANDOM
25078,Quolt,8070992,Gold 1 2,ZERG
25079,perreds,9768329,Gold 1 2,TERRAN
25080,Alestraz,852896,Gold 1 2,TERRAN
25081,chupao,1758977,Gold 1 2,ZERG
25082,adrix,8586795,Gold 1 2,PROTOSS
25083,LeGrosLouis,8888742,Gold 1 2,TERRAN
25084,DaNik,7185815,Gold 1 2,PROTOSS
25085,Mauno,8546503,Gold 1 2,TERRAN
25086,help,8615049,Gold 1 2,PROTOSS
25087,Funnyway,4540955,Gold 1 2,PROTOSS
25088,bipbip,5631407,Gold 1 2,PROTOSS
25089,LOBODEMAR,5286053,Gold 1 2,PROTOSS
25090,Art,9636873,Gold 1 2,RANDOM
25091,Oxid,7664455,Gold 1 2,TERRAN
25092,afk,1596559,Gold 1 2,ZERG
25093,Plumbate,490067,Gold 1 2,ZERG
25094,QTMAN,6520576,Gold 1 2,PROTOSS
25095,sHArkeH,1464197,Gold 1 2,TERRAN
25096,ORANGERANGE,713778,Gold 1 2,RANDOM
25097,Nevermore,7046425,Gold 1 2,PROTOSS
25098,Badkitteh,1675943,Gold 1 2,ZERG
25099,Hootes,2247468,Gold 1 2,PROTOSS
25100,Mika,2563585,Gold 1 2,TERRAN
25101,LowTierZerg,1174230,Gold 1 2,TERRAN
25102,Wolfblack,1792657,Gold 1 2,TERRAN
25103,LaFayette,8599825,Gold 1 2,TERRAN
25104,Jax,9920368,Gold 1 2,ZERG
25105,Nigg,2011318,Gold 1 2,ZERG
25106,laMouchejØe,8059708,Gold 1 2,RANDOM
25107,Mcprice,2338720,Gold 1 2,PROTOSS
25108,hypntzd,8432167,Gold 1 2,RANDOM
25109,STALKER,1814105,Gold 1 2,RANDOM
25110,Mist,1268343,Gold 1 2,PROTOSS
25111,Teslon,8820895,Gold 1 2,ZERG
25112,IIyKaH,5429869,Gold 1 2,ZERG
25113,bob,7413911,Gold 1 2,TERRAN
25114,ZeNtrY,9346308,Gold 1 2,PROTOSS
25115,voldemar,8995180,Gold 1 2,TERRAN
25116,Green,1726334,Gold 1 2,TERRAN
25117,Karêdhíumn,756284,Gold 1 2,PROTOSS
25118,amenophis,733271,Gold 1 2,TERRAN
25119,Lapa,3133853,Gold 1 2,PROTOSS
25120,Pwnjabi,9638964,Gold 1 2,TERRAN
25121,Abaley,6349585,Gold 1 2,TERRAN
25122,Mrack,2865645,Gold 1 2,TERRAN
25123,bob,1096568,Gold 1 2,PROTOSS
25124,monegasc,3706687,Gold 1 2,TERRAN
25125,Kylar,8333001,Gold 1 2,ZERG
25126,GIZMO,108266,Gold 1 2,PROTOSS
25127,Ziffer,2041658,Gold 1 2,PROTOSS
25128,numax,7309464,Gold 1 2,TERRAN
25129,Oxmø,8997946,Gold 1 2,TERRAN
25130,yorgidi,8796588,Gold 1 2,TERRAN
25131,JEKHAMMER,477183,Gold 1 2,TERRAN
25132,vadimar,1440322,Gold 1 2,TERRAN
25133,HochPVI,6842155,Gold 1 2,RANDOM
25134,ASTE,9870524,Gold 1 2,TERRAN
25135,LitTlE,110470,Gold 1 2,TERRAN
25136,TFM,480803,Gold 1 2,TERRAN
25137,aRividergE,4667682,Gold 1 2,TERRAN
25138,Bottrump,9149677,Gold 1 2,PROTOSS
25139,Stiky,1950640,Gold 1 2,TERRAN
25140,OsirisKun,2202057,Gold 1 2,TERRAN
25141,Mercury,4441661,Gold 1 2,ZERG
25142,panosXpanay,9838105,Gold 1 2,ZERG
25143,HellWorld,9729201,Gold 1 2,TERRAN
25144,Galaga,8166288,Gold 1 2,PROTOSS
25145,eduardudu,3025441,Gold 1 2,TERRAN
25146,killerjohnny,8614446,Gold 1 2,TERRAN
25147,Фродо,9104774,Gold 1 2,ZERG
25148,WildKraut,2605484,Gold 1 2,ZERG
25149,MAJORxHOSCHY,2463246,Gold 1 2,RANDOM
25150,ZXC,10097887,Gold 1 2,PROTOSS
25151,Homelander,8285992,Gold 1 2,ZERG
25152,xLuisitox,1952106,Gold 1 2,ZERG
25153,Bambadur,8460735,Gold 1 2,ZERG
25154,PancakePlant,8243550,Gold 1 2,TERRAN
25155,BadAssApone,808395,Gold 1 2,TERRAN
25156,hahaop,4373852,Gold 1 2,TERRAN
25157,gatoSNAFU,9687098,Gold 1 2,TERRAN
25158,Zachi,499230,Gold 1 2,TERRAN
25159,CYR,10105267,Gold 1 2,PROTOSS
25160,Tuaniz,3057237,Gold 1 2,TERRAN
25161,DJEMO,1237559,Gold 1 2,ZERG
25162,ЯУЗКИЙ,6613234,Gold 1 2,TERRAN
25163,Verant,2019895,Gold 1 2,ZERG
25164,Tarakan,9785824,Gold 1 2,TERRAN
25165,elmyxa,65807,Gold 1 2,PROTOSS
25166,Karaluch,1151098,Gold 1 2,TERRAN
25167,freshFLESH,8412996,Gold 1 2,PROTOSS
25168,CaptainBeast,8459577,Gold 1 2,ZERG
25169,Idhras,369582,Gold 1 2,ZERG
25170,Babek,746539,Gold 1 2,ZERG
25171,iZerg,10079590,Gold 1 2,ZERG
25172,TMcSpitfire,1912746,Gold 1 2,ZERG
25173,PotzBlitzzz,449485,Gold 1 2,ZERG
25174,Nostro,9974775,Gold 1 2,TERRAN
25175,Padawan,5229017,Gold 1 2,TERRAN
25176,Haff,9671840,Gold 1 2,ZERG
25177,HolySheep,9583657,Gold 1 2,ZERG
25178,Innersight,6126013,Gold 1 2,ZERG
25179,Vile,10088545,Gold 1 2,TERRAN
25180,kaboom,1977500,Gold 1 2,RANDOM
25181,SunWu,1591651,Gold 1 2,TERRAN
25182,DenverXP,8655388,Gold 1 2,TERRAN
25183,JDGaming,7293810,Gold 1 2,PROTOSS
25184,Nexion,9699428,Gold 1 2,TERRAN
25185,OcelotUA,9849685,Gold 1 2,TERRAN
25186,NJaskar,2130625,Gold 1 2,TERRAN
25187,Kallisto,2092987,Gold 1 2,ZERG
25188,Fleerb,2518584,Gold 1 2,ZERG
25189,TTZSSC,10045949,Gold 1 2,PROTOSS
25190,Criss,9296856,Gold 1 2,ZERG
25191,Noé,7562457,Gold 1 2,PROTOSS
25192,Edrial,6358146,Gold 1 2,PROTOSS
25193,Alicia,9435422,Gold 1 2,TERRAN
25194,DIV,1860096,Gold 1 2,PROTOSS
25195,Faciolo,7969791,Gold 1 2,TERRAN
25196,DrunkOldFart,7226846,Gold 1 2,TERRAN
25197,SomEhoW,8041468,Gold 1 2,TERRAN
25198,Mallo,2643609,Gold 1 2,ZERG
25199,Lamora,3750014,Gold 1 2,TERRAN
25200,Fyan,9383278,Gold 1 2,ZERG
25201,Constantine,455307,Gold 1 2,RANDOM
25202,rra,10044490,Gold 1 2,PROTOSS
25203,BobSnot,7614721,Gold 1 2,PROTOSS
25204,Each,1284283,Gold 1 2,PROTOSS
25205,FEEDIT,1481481,Gold 1 2,TERRAN
25206,LoSTsrcio,1948751,Gold 1 2,TERRAN
25207,Coolhwip,1021629,Gold 1 2,TERRAN
25208,VSEMIRNIY,9094637,Gold 1 2,TERRAN
25209,bare,6942325,Gold 1 2,TERRAN
25210,Aspis,1601656,Gold 1 2,TERRAN
25211,Пупа,7757,Gold 1 2,ZERG
25212,elka,2200635,Gold 1 2,PROTOSS
25213,foKe,368115,Gold 1 2,RANDOM
25214,Papagal,9244786,Gold 1 2,PROTOSS
25215,Potatolord,8079260,Gold 1 2,ZERG
25216,Ranafein,3946441,Gold 1 2,RANDOM
25217,Inn,1289303,Gold 1 2,TERRAN
25218,Actarus,405477,Gold 1 2,PROTOSS
25219,ChopinFR,9890327,Gold 1 2,PROTOSS
25220,JackBauer,1184298,Gold 1 2,TERRAN
25221,AlfaTrion,429286,Gold 1 2,TERRAN
25222,verman,647939,Gold 1 2,TERRAN
25223,Dumdidum,785491,Gold 1 2,TERRAN
25224,Alexyny,5631453,Gold 1 2,ZERG
25225,ForiK,185380,Gold 1 2,RANDOM
25226,RedBull,975809,Gold 1 2,TERRAN
25227,riakoobcam,9957750,Gold 1 2,TERRAN
25228,alex,224512,Gold 1 2,TERRAN
25229,Almogaver,3350568,Gold 1 2,TERRAN
25230,PrinceJuzas,10094478,Gold 1 2,PROTOSS
25231,FuNdaMentaL,3554859,Gold 1 2,TERRAN
25232,Yamabushi,283184,Gold 1 2,TERRAN
25233,Akhu,2386482,Gold 1 2,PROTOSS
25234,GoDLike,242386,Gold 1 2,PROTOSS
25235,баклажан,1952217,Gold 1 2,PROTOSS
25236,sanya,8967823,Gold 1 2,PROTOSS
25237,IvanSaltyKoK,8235345,Gold 1 2,RANDOM
25238,ubtyf,257321,Gold 1 2,TERRAN
25239,kirill,1745907,Gold 1 2,PROTOSS
25240,JeKis,3147628,Gold 1 2,TERRAN
25241,Vlad,524155,Gold 1 2,PROTOSS
25242,Gatskopper,2926077,Gold 1 2,PROTOSS
25243,СерыйТуман,10063540,Gold 1 2,PROTOSS
25244,Naadur,10060502,Gold 1 2,RANDOM
25245,Draggen,3077805,Gold 1 2,ZERG
25246,TheBigBoss,10053587,Gold 1 2,PROTOSS
25247,Chevosh,10108531,Gold 1 2,TERRAN
25248,DinJoe,9478536,Gold 1 2,ZERG
25249,killerUVO,9657908,Gold 1 2,PROTOSS
25250,DiGrizz,2525257,Gold 1 2,ZERG
25251,alcomcobac,1188795,Gold 1 2,TERRAN
25252,nagual,1939386,Gold 1 2,ZERG
25253,AWBTiet,1008067,Gold 1 2,PROTOSS
25254,AngeIDust,8137011,Gold 1 2,TERRAN
25255,amper,9048093,Gold 1 2,TERRAN
25256,kimchigang,10170543,Gold 1 2,ZERG
25257,Will,2504894,Gold 1 2,PROTOSS
25258,RollDie,7743720,Gold 1 2,PROTOSS
25259,SANA,9510119,Gold 1 2,ZERG
25260,kolac,8609215,Gold 1 2,ZERG
25261,BudgetAstrea,7625116,Gold 1 2,PROTOSS
25262,Perez,3009694,Gold 1 2,ZERG
25263,kenny,2683182,Gold 1 2,TERRAN
25264,Sociologist,2900742,Gold 1 2,TERRAN
25265,Locir,9730717,Gold 1 2,TERRAN
25266,артём,7335682,Gold 1 2,PROTOSS
25267,ILvIR,8979171,Gold 1 2,ZERG
25268,Air,9717628,Gold 1 2,PROTOSS
25269,SuperPower,328760,Gold 1 2,TERRAN
25270,EXODIUS,1830169,Gold 1 2,ZERG
25271,ZenZefi,4410432,Gold 1 2,PROTOSS
25272,Kcrook,6251172,Gold 1 2,PROTOSS
25273,протосыгеи,9262582,Gold 1 2,TERRAN
25274,Thorin,114537,Gold 1 2,TERRAN
25275,LlamaFondler,6512885,Gold 1 2,ZERG
25276,БимбаВделе,9816230,Gold 1 2,TERRAN
25277,Vladislav,1502240,Gold 1 2,RANDOM
25278,tyg,1601002,Gold 1 2,PROTOSS
25279,gunner,9832067,Gold 1 2,PROTOSS
25280,LorrdPicollo,1724507,Gold 1 2,PROTOSS
25281,Shaolan,557205,Gold 1 2,ZERG
25282,Firevino,1320012,Gold 1 2,TERRAN
25283,death,9625446,Gold 1 2,PROTOSS
25284,AleksBB,9893593,Gold 1 2,TERRAN
25285,Drazak,1382773,Gold 1 2,TERRAN
25286,iiiiiiiiiiii,8657348,Gold 1 2,RANDOM
25287,euskalmutila,5931446,Gold 1 2,ZERG
25288,JéjéMG,8694913,Gold 1 2,TERRAN
25289,itsme,1067853,Gold 1 2,TERRAN
25290,Alexx,8694530,Gold 1 2,ZERG
25291,Danchooooo,8815752,Gold 1 2,TERRAN
25292,Maximality,2026536,Gold 1 2,PROTOSS
25293,Rampage,6054736,Gold 1 2,PROTOSS
25294,PunaMursu,8727004,Gold 1 2,TERRAN
25295,defaultUser,430977,Gold 1 2,ZERG
25296,Ninja,1379769,Gold 1 2,RANDOM
25297,Erinhain,9036767,Gold 1 2,ZERG
25298,alonedevil,9934601,Gold 1 2,TERRAN
25299,Peterson,9835705,Gold 1 2,PROTOSS
25300,teebee,8551836,Gold 1 2,PROTOSS
25301,ApexPredator,8658114,Gold 1 2,PROTOSS
25302,Leny,339710,Gold 1 2,PROTOSS
25303,deadstar,2051477,Gold 1 2,PROTOSS
25304,roribreaker,4182180,Gold 1 2,PROTOSS
25305,Glaurung,3068413,Gold 1 2,ZERG
25306,Exly,9441345,Gold 1 2,TERRAN
25307,kolos,3205375,Gold 1 2,PROTOSS
25308,FaStIk,2539591,Gold 1 2,PROTOSS
25309,GOFAkenny,7205708,Gold 1 2,RANDOM
25310,Draeparn,1362008,Gold 1 2,ZERG
25311,Buddha,825204,Gold 1 2,PROTOSS
25312,Gabriel,4188478,Gold 1 2,ZERG
25313,IIIIIIIIIIII,2513089,Gold 1 2,PROTOSS
25314,fighter,3234709,Gold 1 2,PROTOSS
25315,Szerfuer,8976284,Gold 1 2,ZERG
25316,hamilyon,2116953,Gold 1 2,RANDOM
25317,YaES,454011,Gold 1 2,ZERG
25318,zikaz,2453780,Gold 1 2,TERRAN
25319,DwarfScorpio,9732122,Gold 1 2,ZERG
25320,guigugi,5033499,Gold 1 2,PROTOSS
25321,AlexxxMex,9609835,Gold 1 2,ZERG
25322,DAMOLECHO,9523387,Gold 1 2,TERRAN
25323,Cplnabb,2025913,Gold 1 2,ZERG
25324,Skyview,9752840,Gold 1 2,TERRAN
25325,DMITRYKORESH,9646417,Gold 1 2,RANDOM
25326,Medov,1456397,Gold 1 2,TERRAN
25327,ShiyoO,304296,Gold 1 2,PROTOSS
25328,LeisterFord,8246368,Gold 1 2,TERRAN
25329,Bjørn,8856515,Gold 1 2,PROTOSS
25330,Raspop,9332058,Gold 1 2,TERRAN
25331,MiЗch,9763913,Gold 1 2,TERRAN
25332,zotov,217941,Gold 1 2,TERRAN
25333,niemand,3903651,Gold 1 2,PROTOSS
25334,Seyfar,2480891,Gold 1 2,TERRAN
25335,SalamandaGoo,2585658,Gold 1 2,ZERG
25336,Uvex,2333196,Gold 1 2,ZERG
25337,cheeseart,1058915,Gold 1 2,PROTOSS
25338,langenpg,9389192,Gold 1 2,PROTOSS
25339,СашОК,10066375,Gold 1 2,TERRAN
25340,Tiger,536987,Gold 1 2,TERRAN
25341,Scarfinger,6903459,Gold 1 2,RANDOM
25342,gITLERkAPUT,1229966,Gold 1 2,ZERG
25343,Proxy,862806,Gold 1 2,PROTOSS
25344,xLuisitox,1952106,Gold 1 2,TERRAN
25345,Aezwozere,644978,Gold 1 2,TERRAN
25346,YOAV,8682513,Gold 1 2,RANDOM
25347,leolex,9189854,Gold 1 2,PROTOSS
25348,Buzzzz,2525659,Gold 1 2,TERRAN
25349,StArBrIgHt,2290052,Gold 1 2,PROTOSS
25350,cebulak,7263116,Gold 1 2,TERRAN
25351,CTPEJlOK,2169321,Gold 1 2,TERRAN
25352,TheLast,8582834,Gold 1 2,PROTOSS
25353,MarkaN,4451026,Gold 1 2,ZERG
25354,Naadur,10060502,Gold 1 2,PROTOSS
25355,PonyPack,430945,Gold 1 2,RANDOM
25356,Yurok,2472850,Gold 1 2,ZERG
25357,unwado,10032774,Gold 1 2,TERRAN
25358,КотУбийца,10066627,Gold 1 2,TERRAN
25359,Völrh,343768,Gold 1 2,TERRAN
25360,Gorgoras,5297140,Gold 1 2,ZERG
25361,Mirrorcal,10155168,Gold 1 2,ZERG
25362,NoXX,600067,Gold 1 2,TERRAN
25363,INSURGENT,1937000,Gold 1 2,TERRAN
25364,supsup,3240675,Gold 1 2,ZERG
25365,fighter,3234709,Gold 1 2,ZERG
25366,zamir,2329821,Gold 1 2,TERRAN
25367,Vezunchik,1902318,Gold 1 2,PROTOSS
25368,Islamous,8328103,Gold 1 2,TERRAN
25369,Luigi,1857991,Gold 1 2,TERRAN
25370,SnakeTob,3922507,Gold 1 2,TERRAN
25371,dethroned,2150753,Gold 1 2,TERRAN
25372,Vicepope,2149862,Gold 1 2,ZERG
25373,Zeus,8593314,Gold 1 2,RANDOM
25374,Ernest,8078762,Gold 1 2,PROTOSS
25375,HitPlicT,6439723,Gold 1 2,ZERG
25376,Exallon,644654,Gold 1 2,TERRAN
25377,Rumidek,2530076,Gold 1 2,ZERG
25378,skylla,7786393,Gold 1 2,PROTOSS
25379,lampa,7326071,Gold 1 2,TERRAN
25380,Shoki,2526197,Gold 1 2,TERRAN
25381,Sirius,9575137,Gold 1 2,ZERG
25382,Thatassadar,1083701,Gold 1 2,TERRAN
25383,Dyps,5187737,Gold 1 2,TERRAN
25384,good,1738236,Gold 1 2,RANDOM
25385,Conqueror,1409018,Gold 1 2,TERRAN
25386,Midnight,9676837,Gold 1 2,PROTOSS
25387,CrusaderPL,8594165,Gold 1 2,TERRAN
25388,Volonty,4307764,Gold 1 2,PROTOSS
25389,Incorrigible,2011230,Gold 1 2,PROTOSS
25390,eXXe,539572,Gold 1 2,TERRAN
25391,Avenger,864328,Gold 1 2,ZERG
25392,Empresslilyy,8003472,Gold 1 2,PROTOSS
25393,Kezativ,1941645,Gold 1 2,ZERG
25394,Mandarinka,8907263,Gold 1 2,PROTOSS
25395,ANDgegner,862022,Gold 1 2,TERRAN
25396,lowIQ,5580513,Gold 1 2,PROTOSS
25397,Tarti,7354353,Gold 1 2,TERRAN
25398,PlatonLOL,803053,Gold 1 2,ZERG
25399,Darklord,6889956,Gold 1 2,TERRAN
25400,Phoenix,2196659,Gold 1 2,PROTOSS
25401,krikata,1694134,Gold 1 2,ZERG
25402,Frederickus,9773428,Gold 1 2,TERRAN
25403,JoeSinclair,8786500,Gold 1 2,TERRAN
25404,Rockfjord,589796,Gold 1 2,ZERG
25405,Fury,10141063,Gold 1 2,PROTOSS
25406,Hout,2058517,Gold 1 2,PROTOSS
25407,artemmomet,2247010,Gold 1 2,ZERG
25408,Lukotas,7726555,Gold 1 2,RANDOM
25409,lDORUYl,2270856,Gold 1 2,TERRAN
25410,Zabironin,4383000,Gold 1 2,PROTOSS
25411,Wecan,8007938,Gold 1 2,PROTOSS
25412,Phoenix,2196659,Gold 1 2,RANDOM
25413,Shameless,1105786,Gold 1 2,ZERG
25414,Highlander,398204,Gold 1 2,PROTOSS
25415,Mereldar,753388,Gold 1 2,ZERG
25416,piupou,9579445,Gold 1 2,ZERG
25417,onlywan,1573153,Gold 1 2,TERRAN
25418,LaNsoN,1909185,Gold 1 2,TERRAN
25419,Nagibator,10101236,Gold 1 2,PROTOSS
25420,Pumbaa,9106408,Gold 1 2,RANDOM
25421,Odin,274250,Gold 1 2,PROTOSS
25422,Arcater,444550,Gold 1 2,TERRAN
25423,DavidK,1833737,Gold 1 2,TERRAN
25424,Laudamus,9963018,Gold 1 2,ZERG
25425,NoplayvsProt,6772396,Gold 1 2,TERRAN
25426,ARYEN,1244237,Gold 1 2,TERRAN
25427,DOOF,1438029,Gold 1 2,PROTOSS
25428,Surfanoid,9212678,Gold 1 2,PROTOSS
25429,HitroeTelo,9142376,Gold 1 2,TERRAN
25430,kochikocha,9636343,Gold 1 2,PROTOSS
25431,makabeast,7874920,Gold 1 2,ZERG
25432,FriendlyFire,9460316,Gold 1 2,PROTOSS
25433,Blowko,6048687,Gold 1 2,TERRAN
25434,ASDAlexey,9757456,Gold 1 2,ZERG
25435,ZloyTomas,1329566,Gold 1 2,PROTOSS
25436,Goodik,2232869,Gold 1 2,TERRAN
25437,Nilz,2460560,Gold 1 2,TERRAN
25438,Darchangel,2419006,Gold 1 2,TERRAN
25439,MaxiGenf,9827327,Gold 1 2,PROTOSS
25440,PickleRick,494167,Gold 1 2,ZERG
25441,EthMusa,10046515,Gold 1 2,TERRAN
25442,Aotling,2222657,Gold 1 2,ZERG
25443,OverWhiteOut,1887446,Gold 1 2,TERRAN
25444,kallagen,2450575,Gold 1 2,RANDOM
25445,aloe,9414880,Gold 1 2,TERRAN
25446,FireBoyxD,10082458,Gold 1 2,ZERG
25447,joker,1710747,Gold 1 2,RANDOM
25448,Risinoo,3316665,Gold 1 2,TERRAN
25449,AiRWOLF,2129942,Gold 1 2,ZERG
25450,edelkrone,4397894,Gold 1 2,RANDOM
25451,Grinder,1686256,Gold 1 2,TERRAN
25452,MrFreaks,9402245,Gold 1 2,ZERG
25453,Jester,1588062,Gold 1 2,ZERG
25454,Zowathraa,3216947,Gold 1 2,TERRAN
25455,YEPBENIS,10099597,Gold 1 2,ZERG
25456,Viocan,1870153,Gold 1 2,TERRAN
25457,TheBigBoss,10053587,Gold 1 2,ZERG
25458,Zeiljan,5357985,Gold 1 2,ZERG
25459,JAx,7493397,Gold 1 2,PROTOSS
25460,JohnWayne,257636,Gold 1 2,TERRAN
25461,Syrus,1164739,Gold 1 2,ZERG
25462,iglovskii,2019038,Gold 1 2,PROTOSS
25463,wurzelsepp,679790,Gold 1 2,RANDOM
25464,morfarspain,9401600,Gold 1 2,PROTOSS
25465,boubou,8315234,Gold 1 2,TERRAN
25466,Wasabi,1240580,Gold 1 2,PROTOSS
25467,jiji,70278,Gold 1 2,TERRAN
25468,mRk,877826,Gold 1 2,ZERG
25469,Egos,2402457,Gold 1 2,TERRAN
25470,Slavko,2141941,Gold 1 2,PROTOSS
25471,Mefisto,6455537,Gold 1 2,TERRAN
25472,Lovelyguy,1522111,Gold 1 2,ZERG
25473,raymondbty,3376439,Gold 1 2,ZERG
25474,SeeReal,7259609,Gold 1 2,PROTOSS
25475,Merlin,1477977,Gold 1 2,TERRAN
25476,StabDOne,9313742,Gold 1 2,ZERG
25477,RoscanAlex,8728954,Gold 1 2,PROTOSS
25478,iiiodis,1424155,Gold 1 2,TERRAN
25479,Wzard,2402378,Gold 1 2,TERRAN
25480,Error,8295318,Gold 1 2,TERRAN
25481,DarthVader,9265349,Gold 1 2,PROTOSS
25482,AlexeyOmsk,623559,Gold 1 2,PROTOSS
25483,GUSTLI,357564,Gold 1 2,RANDOM
25484,Lunovis,9697242,Gold 1 2,ZERG
25485,krakuseus,2156696,Gold 1 2,ZERG
25486,MOON,23562,Gold 1 2,TERRAN
25487,AiD,1727801,Gold 1 2,PROTOSS
25488,Syrinx,496622,Gold 1 2,ZERG
25489,ChriSLinkz,2685161,Gold 1 2,TERRAN
25490,Snipex,9070841,Gold 1 2,ZERG
25491,McG,2355682,Gold 1 2,PROTOSS
25492,Sylva,5384658,Gold 1 2,PROTOSS
25493,PULSAR,9100777,Gold 1 2,PROTOSS
25494,Moendra,240002,Gold 1 2,PROTOSS
25495,Xergue,9355286,Gold 1 2,ZERG
25496,moondogvoice,4462044,Gold 1 2,ZERG
25497,GenataBaby,8404981,Gold 1 2,ZERG
25498,HuugeNOOB,9114183,Gold 1 2,RANDOM
25499,sWiv,7320865,Gold 1 2,TERRAN
25500,Matino,6826763,Gold 1 2,ZERG
25501,KooShe,1865838,Gold 1 2,RANDOM
25502,dafvid,2142542,Gold 1 2,PROTOSS
25503,Vlad,9179139,Gold 1 2,PROTOSS
25504,IIIIIIIIIIII,2493523,Gold 1 2,PROTOSS
25505,NoClanIsThx,7915695,Gold 1 2,RANDOM
25506,FANDY,1181363,Gold 1 2,PROTOSS
25507,NuStream,5454460,Gold 1 2,PROTOSS
25508,низам,9613541,Gold 1 2,ZERG
25509,winlocker,9073059,Gold 1 2,TERRAN
25510,DrNifario,1650272,Gold 1 2,PROTOSS
25511,Dragoner,6540864,Gold 1 2,PROTOSS
25512,MadHatters,5195564,Gold 1 2,TERRAN
25513,PolRex,2141573,Gold 1 2,TERRAN
25514,tsuki,8576545,Gold 1 2,ZERG
25515,КусайЗуб,2000073,Gold 1 2,ZERG
25516,RealBaiter,4617738,Gold 1 2,PROTOSS
25517,ROCK,2109275,Gold 1 2,PROTOSS
25518,StormBringer,3565646,Gold 1 2,TERRAN
25519,Prejudice,9576578,Gold 1 2,TERRAN
25520,Beliy,329743,Gold 1 2,PROTOSS
25521,Lauma,10033384,Gold 1 2,TERRAN
25522,SuPerDoudoU,9549297,Gold 1 2,PROTOSS
25523,BebeCarabina,1505567,Gold 1 2,TERRAN
25524,Discadz,9684344,Gold 1 2,RANDOM
25525,MichaelB,1504189,Gold 1 2,TERRAN
25526,necrons,9496010,Gold 1 2,TERRAN
25527,Solord,10060475,Gold 1 2,TERRAN
25528,NORMAINA,7593988,Gold 1 2,TERRAN
25529,kelt,437877,Gold 1 2,TERRAN
25530,FilipHardt,8247026,Gold 1 2,PROTOSS
25531,MAINBEAT,3869429,Gold 1 2,TERRAN
25532,Xavion,1981347,Gold 1 2,TERRAN
25533,Ciniyzayac,7521783,Gold 1 2,ZERG
25534,Beekeeper,3400227,Gold 1 2,TERRAN
25535,Foxbat,2172835,Gold 1 2,PROTOSS
25536,pmX,978483,Gold 1 2,PROTOSS
25537,BlackWinter,10033855,Gold 1 2,TERRAN
25538,ami,9767460,Gold 1 2,PROTOSS
25539,Travis,1953848,Gold 1 2,TERRAN
25540,ZaBaLa,8423184,Gold 1 2,PROTOSS
25541,Boom,2282021,Gold 1 2,TERRAN
25542,theDude,9384676,Gold 1 2,PROTOSS
25543,SgtRigs,8710697,Gold 1 2,TERRAN
25544,ENOKENTII,1974793,Gold 1 2,ZERG
25545,KERLOUCH,5176711,Gold 1 2,PROTOSS
25546,IRPotato,1155734,Gold 1 2,ZERG
25547,Schasbeele,9187012,Gold 1 2,TERRAN
25548,Kelte,2006159,Gold 1 2,ZERG
25549,Gorox,4569119,Gold 1 2,ZERG
25550,Dangermonkey,9459149,Gold 1 2,PROTOSS
25551,Koluch,2709420,Gold 1 2,TERRAN
25552,Elendil,1125959,Gold 1 2,PROTOSS
25553,VooDoo,443032,Gold 1 2,TERRAN
25554,HartuN,9875410,Gold 1 2,TERRAN
25555,grappa,105135,Gold 1 2,ZERG
25556,BioBober,2527704,Gold 1 2,ZERG
25557,DaveDC,3351115,Gold 1 2,TERRAN
25558,IIIIIIIIII,9764361,Gold 1 2,PROTOSS
25559,MuTaKa,8189496,Gold 1 2,TERRAN
25560,breed,1676772,Gold 1 2,ZERG
25561,SoF,442467,Gold 1 2,ZERG
25562,RoZBeZ,10092555,Gold 1 2,ZERG
25563,Maghea,6243396,Gold 1 2,RANDOM
