,Name,playerid,league,FavoriteRace
52414,StarLord,10235352,Silver 2,PROTOSS
52415,Volko,8391895,Silver 2,TERRAN
52416,SwarmKing,2405155,Silver 2,TERRAN
52417,EvilStickman,9892452,Silver 2,TERRAN
52418,PanRyba,9164856,Silver 2,ZERG
52419,xopek,2123410,Silver 2,TERRAN
52420,ovechkalover,2474560,Silver 2,ZERG
52421,Chruno,10240169,Silver 2,TERRAN
52422,Luckypants,9784338,Silver 2,PROTOSS
52423,Paquete,4660308,Silver 2,ZERG
52424,althaïr,8123753,Silver 2,ZERG
52425,Zom,8824,Silver 2,ZERG
52426,міша,10250822,Silver 2,PROTOSS
52427,MetalCube,9779630,Silver 2,TERRAN
52428,Hawking,9953072,Silver 2,PROTOSS
52429,Method,474714,Silver 2,PROTOSS
52430,yuedatte,10078752,Silver 2,TERRAN
52431,Venividivici,9902126,Silver 2,ZERG
52432,захарзавоева,10096523,Silver 2,PROTOSS
52433,borio,6548071,Silver 2,PROTOSS
52434,Auswahlliste,8546536,Silver 2,RANDOM
52435,Slicork,7590227,Silver 2,ZERG
52436,Jeroen,862290,Silver 2,TERRAN
52437,Zaress,1836049,Silver 2,TERRAN
52438,LeFettinePan,7377199,Silver 2,PROTOSS
52439,Maverick,1523161,Silver 2,TERRAN
52440,XDM,10039291,Silver 2,TERRAN
52441,Argon,3655560,Silver 2,ZERG
52442,Miro,7515848,Silver 2,TERRAN
52443,Мстислав,9925364,Silver 2,ZERG
52444,simmmz,9067279,Silver 2,PROTOSS
52445,keksikon,10167215,Silver 2,TERRAN
52446,Stan,8774740,Silver 2,PROTOSS
52447,Tonio,3495551,Silver 2,PROTOSS
52448,Lavanda,2218835,Silver 2,TERRAN
52449,jaderak,3822757,Silver 2,TERRAN
52450,kfiref,8830467,Silver 2,TERRAN
52451,JensMüller,8831505,Silver 2,PROTOSS
52452,LorQaPla,642125,Silver 2,TERRAN
52453,LuKaSusCZ,9675372,Silver 2,PROTOSS
52454,Montgisard,8463814,Silver 2,TERRAN
52455,hoellenkind,9930895,Silver 2,ZERG
52456,Mansa,8979257,Silver 2,TERRAN
52457,Fiodor,3346323,Silver 2,PROTOSS
52458,YuriusGreat,7791987,Silver 2,TERRAN
52459,Intuit,4283430,Silver 2,TERRAN
52460,Паспарту,10200767,Silver 2,TERRAN
52461,ParoX,10214297,Silver 2,RANDOM
52462,artamonovdv,5506609,Silver 2,TERRAN
52463,Relaxo,6985208,Silver 2,PROTOSS
52464,ShacGodZeta,4129460,Silver 2,TERRAN
52465,Deimos,4954981,Silver 2,PROTOSS
52466,VsemDobra,2336000,Silver 2,ZERG
52467,NoRiLL,892820,Silver 2,TERRAN
52468,joss,3291077,Silver 2,TERRAN
52469,Saber,4256860,Silver 2,RANDOM
52470,Xhaka,8778558,Silver 2,TERRAN
52471,NVK,9514749,Silver 2,TERRAN
52472,Zet,8903726,Silver 2,ZERG
52473,Iris,8282489,Silver 2,ZERG
52474,Xar,3009626,Silver 2,TERRAN
52475,heltbara,6959142,Silver 2,ZERG
52476,Tom,7243509,Silver 2,ZERG
52477,Rem,2369534,Silver 2,TERRAN
52478,tyran,10163497,Silver 2,PROTOSS
52479,Korpus,7598631,Silver 2,ZERG
52480,OSCARLINDA,2998418,Silver 2,TERRAN
52481,shapeless,1336030,Silver 2,ZERG
52482,Jabba,205646,Silver 2,ZERG
52483,jack,10121344,Silver 2,PROTOSS
52484,Squinookle,2622032,Silver 2,TERRAN
52485,Lacassa,9880131,Silver 2,TERRAN
52486,Motanu,3829932,Silver 2,TERRAN
52487,Cloud,426548,Silver 2,ZERG
52488,Einor,9449524,Silver 2,TERRAN
52489,karate,8481445,Silver 2,TERRAN
52490,Dix,3739077,Silver 2,TERRAN
52491,topmichael,5726190,Silver 2,PROTOSS
52492,GKO,7198393,Silver 2,PROTOSS
52493,ogur,9329213,Silver 2,TERRAN
52494,ILI,5817339,Silver 2,PROTOSS
52495,SkyDrug,10005196,Silver 2,PROTOSS
52496,Manze,4074862,Silver 2,PROTOSS
52497,Spacefly,8019895,Silver 2,PROTOSS
52498,стрелок,9807373,Silver 2,TERRAN
52499,TonyBf,9407518,Silver 2,TERRAN
52500,Mavsisyan,10166733,Silver 2,PROTOSS
52501,Topodoco,439903,Silver 2,RANDOM
52502,ZeliBoba,9416479,Silver 2,TERRAN
52503,raf,8972354,Silver 2,PROTOSS
52504,AJones,8404583,Silver 2,TERRAN
52505,deilik,6474099,Silver 2,TERRAN
52506,Ilikechocola,9837317,Silver 2,TERRAN
52507,PFDry,9802773,Silver 2,PROTOSS
52508,BraVurA,3115756,Silver 2,TERRAN
52509,Rason,2924311,Silver 2,ZERG
52510,Gazelle,9039167,Silver 2,PROTOSS
52511,Small,4986171,Silver 2,PROTOSS
52512,outrated,9983415,Silver 2,PROTOSS
52513,Святослав,97989,Silver 2,PROTOSS
52514,smaff,9135407,Silver 2,TERRAN
52515,zALUPAbOY,10252366,Silver 2,TERRAN
52516,Teocito,9171812,Silver 2,PROTOSS
52517,песс,9459371,Silver 2,TERRAN
52518,Drills,4097848,Silver 2,RANDOM
52519,Денчик,9134320,Silver 2,TERRAN
52520,Peresvet,1842417,Silver 2,PROTOSS
52521,Shatarash,10285993,Silver 2,TERRAN
52522,Asas,1460915,Silver 2,PROTOSS
52523,Necrolic,2694950,Silver 2,PROTOSS
52524,BunnyBunder,615998,Silver 2,ZERG
52525,kko,8620933,Silver 2,PROTOSS
52526,асмовар,2105293,Silver 2,TERRAN
52527,mafia,10273064,Silver 2,TERRAN
52528,TERMINATOR,3888714,Silver 2,RANDOM
52529,Thedirtycat,2696109,Silver 2,TERRAN
52530,lel,1848690,Silver 2,PROTOSS
52531,Lololeblero,9769980,Silver 2,ZERG
52532,AdystaR,767809,Silver 2,PROTOSS
52533,Karrde,2092635,Silver 2,PROTOSS
52534,Paladin,10272407,Silver 2,TERRAN
52535,Maxime,8315253,Silver 2,TERRAN
52536,leo,9585054,Silver 2,TERRAN
52537,Charaz,8511933,Silver 2,TERRAN
52538,vkende,8366329,Silver 2,TERRAN
52539,KORZHIK,10033696,Silver 2,TERRAN
52540,ValouValou,9268303,Silver 2,ZERG
52541,VTS,2327122,Silver 2,PROTOSS
52542,luczefer,4278019,Silver 2,PROTOSS
52543,Stanke,6569529,Silver 2,PROTOSS
52544,Vasilij,9147119,Silver 2,TERRAN
52545,Sergderxt,7857571,Silver 2,PROTOSS
52546,luczefer,4278019,Silver 2,RANDOM
52547,joker,3085163,Silver 2,PROTOSS
52548,Rosstail,3557481,Silver 2,TERRAN
52549,Пельмешек,9948600,Silver 2,PROTOSS
52550,IwinYou,9809003,Silver 2,RANDOM
52551,QazeX,1905785,Silver 2,TERRAN
52552,kawaleria,9569872,Silver 2,PROTOSS
52553,Daresurio,8025963,Silver 2,ZERG
52554,Skinnygaming,8412535,Silver 2,PROTOSS
52555,Amsee,10220710,Silver 2,PROTOSS
52556,Nikolai,10239866,Silver 2,TERRAN
52557,Anatoly,2161317,Silver 2,TERRAN
52558,Juankar,5044516,Silver 2,TERRAN
52559,trety,7290509,Silver 2,TERRAN
52560,Lawngoblin,10243701,Silver 2,PROTOSS
52561,ЭпикТролль,9004085,Silver 2,PROTOSS
52562,miguelon,4528400,Silver 2,PROTOSS
52563,DonJigan,213456,Silver 2,PROTOSS
52564,badman,5132179,Silver 2,TERRAN
52565,flyingbane,9854902,Silver 2,ZERG
52566,Drufus,705272,Silver 2,ZERG
52567,HighLights,9891606,Silver 2,ZERG
52568,hoellenkind,9930895,Silver 2,TERRAN
52569,Ashardalon,4376156,Silver 2,PROTOSS
52570,SmUfL,7022035,Silver 2,PROTOSS
52571,zcvNORF,5617083,Silver 2,ZERG
52572,ХочуИТащу,10292424,Silver 2,TERRAN
52573,Khyber,7546494,Silver 2,TERRAN
52574,Iuppiter,7989100,Silver 2,PROTOSS
52575,luczefer,4278019,Silver 2,TERRAN
52576,PeterDr,9006977,Silver 2,ZERG
52577,ProMarine,8919976,Silver 2,TERRAN
52578,XLine,9538697,Silver 2,ZERG
52579,песс,9459371,Silver 2,RANDOM
52580,Fatcat,10251013,Silver 2,ZERG
52581,rebells,10044314,Silver 2,PROTOSS
52582,krypton,9895217,Silver 2,TERRAN
52583,anarchy,9131911,Silver 2,TERRAN
52584,Gogashvili,9850229,Silver 2,ZERG
52585,кот,9543990,Silver 2,ZERG
52586,MACYrun,10247133,Silver 2,TERRAN
52587,MajorAndy,1964713,Silver 2,PROTOSS
52588,JanekKwadrat,9303809,Silver 2,PROTOSS
52589,Dionysus,10271758,Silver 2,PROTOSS
52590,Romamix,10187733,Silver 2,TERRAN
52591,Niska,10128477,Silver 2,TERRAN
52592,caucase,577914,Silver 2,RANDOM
52593,Demonhost,2479643,Silver 2,PROTOSS
52594,elflaco,5161036,Silver 2,TERRAN
52595,Novak,9531218,Silver 2,TERRAN
52596,KAST,577542,Silver 2,TERRAN
52597,Alepanor,4035162,Silver 2,ZERG
52598,WARLORD,9857498,Silver 2,PROTOSS
52599,Mateop,10025526,Silver 2,TERRAN
52600,mzed,9404888,Silver 2,TERRAN
52601,Darek,9982512,Silver 2,PROTOSS
52602,Nina,10174433,Silver 2,TERRAN
52603,ElevatorII,9427324,Silver 2,TERRAN
52604,baksaprol,2310153,Silver 2,TERRAN
52605,DikkJohnsonn,7659048,Silver 2,ZERG
52606,Kakaro,966718,Silver 2,ZERG
52607,JayBee,7164518,Silver 2,TERRAN
52608,MłodySimba,10024208,Silver 2,TERRAN
52609,YRK,843690,Silver 2,TERRAN
52610,Prays,2450299,Silver 2,TERRAN
52611,frostybillow,10135319,Silver 2,TERRAN
52612,FRost,6666292,Silver 2,RANDOM
52613,ambroise,1716776,Silver 2,PROTOSS
52614,Mosh,671753,Silver 2,ZERG
52615,Fantasmic,9945742,Silver 2,TERRAN
52616,Armagedon,10010329,Silver 2,ZERG
52617,MEMO,9018526,Silver 2,TERRAN
52618,Nightmare,3047790,Silver 2,PROTOSS
52619,Carcosa,7594804,Silver 2,PROTOSS
52620,Technokaz,9053275,Silver 2,TERRAN
52621,Gin,467255,Silver 2,TERRAN
52622,Darknor,710398,Silver 2,TERRAN
52623,Hekezu,5136057,Silver 2,PROTOSS
52624,SET,2502936,Silver 2,TERRAN
52625,BLAZE,4600086,Silver 2,PROTOSS
52626,blad,9554534,Silver 2,TERRAN
52627,blackshooter,4521781,Silver 2,TERRAN
52628,Kaion,9307675,Silver 2,PROTOSS
52629,korald,1704195,Silver 2,TERRAN
52630,OssinatorK,8015216,Silver 2,TERRAN
52631,Killikolli,9286723,Silver 2,TERRAN
52632,Tee,10054662,Silver 2,PROTOSS
52633,KillerChaton,8880123,Silver 2,TERRAN
52634,vladwid,7184674,Silver 2,TERRAN
52635,SIRANO,24731,Silver 2,TERRAN
52636,Dove,3722931,Silver 2,TERRAN
52637,Zoldex,10237942,Silver 2,PROTOSS
52638,TokyoGhoul,9631074,Silver 2,ZERG
52639,SNES,7450294,Silver 2,RANDOM
52640,Ryuuzaki,319821,Silver 2,TERRAN
52641,Pikaa,1033481,Silver 2,ZERG
52642,Ridde,1562847,Silver 2,PROTOSS
52643,WHOAREU,10272882,Silver 2,TERRAN
52644,Крой,476902,Silver 2,TERRAN
52645,ElGranChaman,10041007,Silver 2,ZERG
52646,BLAD,127240,Silver 2,TERRAN
52647,Pishkat,2361986,Silver 2,TERRAN
52648,DrTalon,7051261,Silver 2,ZERG
52649,RagnarKiyv,8947054,Silver 2,PROTOSS
52650,Roksolana,9690830,Silver 2,PROTOSS
52651,ShowerFrench,8440115,Silver 2,TERRAN
52652,Vårvind,10263711,Silver 2,ZERG
52653,supernova,10264519,Silver 2,PROTOSS
52654,PeteyDeLacy,2019243,Silver 2,PROTOSS
52655,Pokemon,9996839,Silver 2,PROTOSS
52656,oguzhan,8910212,Silver 2,ZERG
52657,Markus,1946927,Silver 2,TERRAN
52658,ZingerTigr,2480247,Silver 2,TERRAN
52659,andre,4103031,Silver 2,TERRAN
52660,Veroci,7510820,Silver 2,TERRAN
52661,Xelduin,5386459,Silver 2,TERRAN
52662,Mihael,9965774,Silver 2,ZERG
52663,Walterman,6698532,Silver 2,ZERG
52664,Nico,6899058,Silver 2,PROTOSS
52665,DikkJohnsonn,7659048,Silver 2,PROTOSS
52666,Punnx,10092321,Silver 2,PROTOSS
52667,IIIIIIIIIIII,1982820,Silver 2,RANDOM
52668,loloncho,8802038,Silver 2,PROTOSS
52669,GloryHoole,963453,Silver 2,PROTOSS
52670,AbrisjediHUN,7662505,Silver 2,TERRAN
52671,Zeratul,76344,Silver 2,RANDOM
52672,TadzsaHGG,9589296,Silver 2,ZERG
52673,ComradGenery,9472801,Silver 2,TERRAN
52674,TITANINyX,1263328,Silver 2,PROTOSS
52675,CHOPEIRO,9794211,Silver 2,ZERG
52676,supernova,10264519,Silver 2,ZERG
52677,Dodzi,623925,Silver 2,TERRAN
52678,Hohenwulsch,10142257,Silver 2,PROTOSS
52679,Ronin,8628142,Silver 2,ZERG
52680,yungmulahBUL,6055602,Silver 2,TERRAN
52681,MavericK,1628567,Silver 2,PROTOSS
52682,PREDATOR,8875230,Silver 2,TERRAN
52683,Sjokola,9565738,Silver 2,TERRAN
52684,Jules,3843228,Silver 2,ZERG
52685,pipper,9054841,Silver 2,PROTOSS
52686,zerlingrrr,10251393,Silver 2,TERRAN
52687,LingVenya,10148489,Silver 2,ZERG
52688,Janusz,9292554,Silver 2,PROTOSS
52689,siegodalas,721022,Silver 2,PROTOSS
52690,Quagmire,9281330,Silver 2,TERRAN
52691,The,8455333,Silver 2,TERRAN
52692,Xoziain,10019175,Silver 2,TERRAN
52693,Fistman,1335070,Silver 2,TERRAN
52694,Appels,8769806,Silver 2,RANDOM
52695,infernalpig,1806924,Silver 2,ZERG
52696,Teocito,9171812,Silver 2,RANDOM
52697,ndr,9235367,Silver 2,ZERG
52698,Даве,2481240,Silver 2,TERRAN
52699,Astrobert,9737121,Silver 2,PROTOSS
52700,Alexyno,9134082,Silver 2,PROTOSS
52701,stdout,426105,Silver 2,PROTOSS
52702,teslöa,5803725,Silver 2,TERRAN
52703,Babaptq,8317938,Silver 2,TERRAN
52704,Даве,2481240,Silver 2,PROTOSS
52705,Protoholica,8606556,Silver 2,PROTOSS
52706,matriX,10008561,Silver 2,PROTOSS
52707,Diplodocus,7490885,Silver 2,TERRAN
52708,stefano,772718,Silver 2,PROTOSS
52709,Localhost,8967884,Silver 2,TERRAN
52710,NetLong,10126387,Silver 2,ZERG
52711,SMARANZULLA,8240523,Silver 2,TERRAN
52712,Bambatant,2115397,Silver 2,PROTOSS
52713,Jerome,469726,Silver 2,TERRAN
52714,pOpSlOn,2408747,Silver 2,PROTOSS
52715,Senkou,394026,Silver 2,TERRAN
52716,Fantomas,1646917,Silver 2,ZERG
52717,Fleedarts,5800853,Silver 2,TERRAN
52718,Starcraf,9991828,Silver 2,PROTOSS
52719,Neferpitou,9547601,Silver 2,ZERG
52720,Jochen,2419517,Silver 2,TERRAN
52721,miky,2164698,Silver 2,PROTOSS
52722,Andy,1644054,Silver 2,ZERG
52723,SKAUT,2500731,Silver 2,TERRAN
52724,Cedzip,9831495,Silver 2,PROTOSS
52725,PBLion,1420712,Silver 2,ZERG
52726,Kraso,1423524,Silver 2,PROTOSS
52727,prinsecc,7186051,Silver 2,TERRAN
52728,metalika,1802657,Silver 2,PROTOSS
52729,alexsidoy,10171031,Silver 2,TERRAN
52730,Djoory,3320974,Silver 2,PROTOSS
52731,Vegeom,9831433,Silver 2,PROTOSS
52732,Ced,3961055,Silver 2,PROTOSS
52733,jamaro,1600312,Silver 2,PROTOSS
52734,Pavlo,2406475,Silver 2,PROTOSS
52735,ShadowDragon,9729720,Silver 2,TERRAN
52736,StefOne,6799641,Silver 2,ZERG
52737,Defender,2301279,Silver 2,ZERG
52738,hhorster,9887309,Silver 2,PROTOSS
52739,LeGopalji,9953283,Silver 2,PROTOSS
52740,BasedSigma,10121027,Silver 2,PROTOSS
52741,Kutay,2965850,Silver 2,PROTOSS
52742,Romero,3290531,Silver 2,PROTOSS
52743,dimedrol,183605,Silver 2,TERRAN
52744,Манро,10206153,Silver 2,PROTOSS
52745,Lulu,9690124,Silver 2,PROTOSS
52746,montana,7174860,Silver 2,TERRAN
52747,YuTer,487785,Silver 2,ZERG
52748,Hatorri,2977501,Silver 2,TERRAN
52749,Lordan,9130385,Silver 2,TERRAN
52750,Wever,398241,Silver 2,PROTOSS
52751,Falk,1423901,Silver 2,PROTOSS
52752,Malbad,1170655,Silver 2,ZERG
52753,Ilmarinen,5298803,Silver 2,TERRAN
52754,bananajoe,7525897,Silver 2,ZERG
52755,fournouse,2441576,Silver 2,ZERG
52756,Bolza,2906620,Silver 2,TERRAN
52757,pop,5262184,Silver 2,PROTOSS
52758,iXoN,9490701,Silver 2,TERRAN
52759,zhenoise,9900855,Silver 2,PROTOSS
52760,Nides,4788984,Silver 2,TERRAN
52761,DemoniaKxTnT,6851465,Silver 2,TERRAN
52762,Murphy,1690564,Silver 2,PROTOSS
52763,maddoctor,1249076,Silver 2,PROTOSS
52764,Ankatmonster,294385,Silver 2,PROTOSS
52765,madsviuf,4357029,Silver 2,TERRAN
52766,Matex,8863622,Silver 2,TERRAN
52767,Xar,3009626,Silver 2,ZERG
52768,Dronedead,2065494,Silver 2,TERRAN
52769,RainSailor,9360985,Silver 2,PROTOSS
52770,IIIIIIIIII,5068698,Silver 2,TERRAN
52771,Ewellia,7355048,Silver 2,PROTOSS
52772,wAlternate,9281186,Silver 2,PROTOSS
52773,Antônio,9614551,Silver 2,TERRAN
52774,DerNeue,8909706,Silver 2,TERRAN
52775,ARYEN,1244237,Silver 2,RANDOM
52776,Bodward,62001,Silver 2,RANDOM
52777,Elysio,10227233,Silver 2,PROTOSS
52778,Jamaysky,46715,Silver 2,TERRAN
52779,LaowaiUK,6451875,Silver 2,TERRAN
52780,londgin,1285242,Silver 2,PROTOSS
52781,NEceazer,9318811,Silver 2,TERRAN
52782,llllllll,10062749,Silver 2,PROTOSS
52783,KikoFox,10040115,Silver 2,PROTOSS
52784,Doner,6110214,Silver 2,PROTOSS
52785,Engineer,8468287,Silver 2,TERRAN
52786,EzLoLZz,4567959,Silver 2,TERRAN
52787,Baby,10137417,Silver 2,RANDOM
52788,pulse,6927371,Silver 2,TERRAN
52789,Nimród,730529,Silver 2,PROTOSS
52790,TOUDI,10144355,Silver 2,TERRAN
52791,ТАТА,10270209,Silver 2,PROTOSS
52792,Eugene,179410,Silver 2,TERRAN
52793,VENOM,1130072,Silver 2,RANDOM
52794,KFARNBROW,10164664,Silver 2,PROTOSS
52795,Claud,1139131,Silver 2,RANDOM
52796,sergo,2423416,Silver 2,TERRAN
52797,RageQuitBaby,5215050,Silver 2,RANDOM
52798,Noconiii,9597960,Silver 2,PROTOSS
52799,GsasChrist,9045057,Silver 2,RANDOM
52800,bezon,2260532,Silver 2,PROTOSS
52801,Erebus,3540694,Silver 2,PROTOSS
52802,Nycksmann,4236590,Silver 2,ZERG
52803,MrChachik,9884637,Silver 2,ZERG
52804,cmet,8918537,Silver 2,TERRAN
52805,Keptea,7502161,Silver 2,PROTOSS
52806,tuğçe,2047698,Silver 2,RANDOM
52807,Getsnipez,2631483,Silver 2,PROTOSS
52808,ItzCargaa,7472374,Silver 2,PROTOSS
52809,AlpacaHunter,3245667,Silver 2,PROTOSS
52810,devastator,1924754,Silver 2,TERRAN
52811,Orchard,9965036,Silver 2,TERRAN
52812,DCK,8784728,Silver 2,TERRAN
52813,Smelty,9616743,Silver 2,PROTOSS
52814,Zodiak,10210393,Silver 2,ZERG
52815,lori,9983499,Silver 2,RANDOM
52816,DrakonRe,946499,Silver 2,RANDOM
52817,kuznec,8671841,Silver 2,RANDOM
52818,mait,5582203,Silver 2,ZERG
52819,Davidstar,3352232,Silver 2,PROTOSS
52820,SuperProNoob,9819496,Silver 2,TERRAN
52821,Voland,8886851,Silver 2,TERRAN
52822,Price,9726321,Silver 2,TERRAN
52823,xMok,9578058,Silver 2,TERRAN
52824,Domenus,109454,Silver 2,RANDOM
52825,joliska,9808525,Silver 2,TERRAN
52826,gpain,8744927,Silver 2,TERRAN
52827,Gandmar,9157212,Silver 2,ZERG
52828,TRITONE,965397,Silver 2,TERRAN
52829,QAZg,8379753,Silver 2,RANDOM
52830,Erkliks,6830347,Silver 2,RANDOM
52831,Meow,4203212,Silver 2,TERRAN
52832,Cronos,2115623,Silver 2,TERRAN
52833,Gostfyja,9840704,Silver 2,PROTOSS
52834,bampiru,6426643,Silver 2,RANDOM
52835,DRSDK,4099379,Silver 2,TERRAN
52836,alien,2941503,Silver 2,ZERG
52837,Дима,10004493,Silver 2,PROTOSS
52838,Pazuzu,8987627,Silver 2,TERRAN
52839,LARISHERBET,9249133,Silver 2,TERRAN
52840,NoRi,2070210,Silver 2,TERRAN
52841,deathrune,9567750,Silver 2,PROTOSS
52842,MrO,2576123,Silver 2,PROTOSS
52843,MihaitaCom,9523937,Silver 2,ZERG
52844,Yul,657776,Silver 2,TERRAN
52845,Wulfric,3315443,Silver 2,TERRAN
52846,SpookyEvil,2026968,Silver 2,ZERG
52847,Pedrip,8780768,Silver 2,TERRAN
52848,LtColRazma,5133475,Silver 2,PROTOSS
52849,Norverd,1706433,Silver 2,PROTOSS
52850,Evgeshka,9388771,Silver 2,PROTOSS
52851,BeCksY,3331260,Silver 2,TERRAN
52852,YukkiE,2160803,Silver 2,TERRAN
52853,светофор,9422538,Silver 2,TERRAN
52854,mArLoW,9454669,Silver 2,TERRAN
52855,Taikvital,9707501,Silver 2,ZERG
52856,Ilmarinen,5298803,Silver 2,RANDOM
52857,Danner,6575078,Silver 2,TERRAN
52858,RécopusZarc,10049163,Silver 2,ZERG
52859,Artis,713523,Silver 2,TERRAN
52860,Fenix,8993979,Silver 2,RANDOM
52861,DoctorWho,8198234,Silver 2,TERRAN
52862,DiAbEtIk,8893454,Silver 2,PROTOSS
52863,TechnoAnimal,8309533,Silver 2,ZERG
52864,MisterYuki,2827603,Silver 2,PROTOSS
52865,Ушкуйник,2126008,Silver 2,PROTOSS
52866,Sanja,6357218,Silver 2,RANDOM
52867,Suntra,2857955,Silver 2,RANDOM
52868,Samoval,10011602,Silver 2,RANDOM
52869,Kherrigen,7174814,Silver 2,PROTOSS
52870,Fulesbagoj,9000113,Silver 2,TERRAN
52871,MoonWillow,1453123,Silver 2,PROTOSS
52872,PHASIO,1017055,Silver 2,PROTOSS
52873,destroyer,2160071,Silver 2,ZERG
52874,amos,2172045,Silver 2,TERRAN
52875,HANS,344890,Silver 2,TERRAN
52876,sas,9240695,Silver 2,PROTOSS
52877,DjCoolPlay,1499331,Silver 2,PROTOSS
52878,zizzY,8350623,Silver 2,ZERG
52879,HoneyBadger,9399355,Silver 2,ZERG
52880,spejskilian,5402412,Silver 2,PROTOSS
52881,jules,10129582,Silver 2,RANDOM
52882,fullpoxyi,878056,Silver 2,PROTOSS
52883,TCyxoB,2177166,Silver 2,TERRAN
52884,RUSMarkuel,185121,Silver 2,TERRAN
52885,ryszard,8909512,Silver 2,TERRAN
52886,GabThibz,5911066,Silver 2,RANDOM
52887,Gordy,4244300,Silver 2,TERRAN
52888,GoldenArmada,9652168,Silver 2,ZERG
52889,kaitanik,4804780,Silver 2,TERRAN
52890,Amox,9655545,Silver 2,TERRAN
52891,Homut,1134684,Silver 2,PROTOSS
52892,Dezly,9407531,Silver 2,TERRAN
52893,Чezamyka,10120045,Silver 2,TERRAN
52894,Shadow,9084356,Silver 2,TERRAN
52895,Cynamonowiec,10199890,Silver 2,PROTOSS
52896,Sternenstaub,10267973,Silver 2,TERRAN
52897,Bogu,7704887,Silver 2,ZERG
52898,Marmalade,9781473,Silver 2,PROTOSS
52899,Slacker,900639,Silver 2,TERRAN
52900,MrPinguim,8228983,Silver 2,TERRAN
52901,ShinyPants,6556055,Silver 2,PROTOSS
52902,KVCH,10288887,Silver 2,PROTOSS
52903,NielsP,10301963,Silver 2,PROTOSS
52904,Bulbaman,3093621,Silver 2,RANDOM
52905,stepsikMAG,2360661,Silver 2,TERRAN
52906,pleyeR,2189295,Silver 2,ZERG
52907,Lymphomathik,9539991,Silver 2,ZERG
52908,TerroHunter,10036306,Silver 2,TERRAN
52909,Lef,7783833,Silver 2,ZERG
52910,Cospio,10288863,Silver 2,TERRAN
52911,криско,10290366,Silver 2,TERRAN
52912,NOJAP,9067214,Silver 2,PROTOSS
52913,inaberest,10200456,Silver 2,PROTOSS
52914,nelsonnydys,10247004,Silver 2,ZERG
52915,pouetpouet,8392004,Silver 2,TERRAN
52916,ГЕЙ,9405293,Silver 2,PROTOSS
52917,Amon,9197913,Silver 2,PROTOSS
52918,Kiss,3536276,Silver 2,TERRAN
52919,Underground,9235220,Silver 2,TERRAN
52920,Cedric,8761244,Silver 2,PROTOSS
52921,Bladestorm,7097591,Silver 2,TERRAN
52922,Биба,9189942,Silver 2,TERRAN
52923,LordOfZebras,7552390,Silver 2,TERRAN
52924,vincSP,9011055,Silver 2,TERRAN
52925,RISE,10299770,Silver 2,TERRAN
52926,GrandCheese,8848986,Silver 2,ZERG
52927,forfiter,3474988,Silver 2,TERRAN
52928,Orb,1453174,Silver 2,TERRAN
52929,Baitik,10295887,Silver 2,TERRAN
52930,Kristall,8453699,Silver 2,TERRAN
52931,bogdanpetres,10060914,Silver 2,PROTOSS
52932,JimmiT,2438023,Silver 2,TERRAN
52933,KarolTerran,9958075,Silver 2,ZERG
52934,Cylon,608593,Silver 2,TERRAN
52935,AlexUnderPai,589741,Silver 2,TERRAN
52936,Kal,10269739,Silver 2,PROTOSS
52937,Baitik,10295887,Silver 2,PROTOSS
52938,AnotØpHero,9979698,Silver 2,TERRAN
52939,nelsonnydys,10247004,Silver 2,TERRAN
52940,Qwuence,1633776,Silver 2,TERRAN
52941,Soulsinger,2391198,Silver 2,PROTOSS
52942,Amenochi,5887002,Silver 2,PROTOSS
52943,Lelouch,10287073,Silver 2,PROTOSS
52944,soul,5587164,Silver 2,ZERG
52945,KRVSH,10152358,Silver 2,PROTOSS
52946,ghostFredo,2103262,Silver 2,TERRAN
52947,Beb,8249325,Silver 2,ZERG
52948,Schweppes,9524143,Silver 2,TERRAN
52949,alek,10277468,Silver 2,PROTOSS
52950,Ледайс,10134827,Silver 2,PROTOSS
52951,Olmi,8395457,Silver 2,TERRAN
52952,AniLesha,9745112,Silver 2,TERRAN
52953,Sylka,10001663,Silver 2,PROTOSS
52954,Jense,6408352,Silver 2,ZERG
52955,CHeVV,635895,Silver 2,TERRAN
52956,BNA,8856232,Silver 2,TERRAN
52957,egalfishy,9676983,Silver 2,RANDOM
52958,Ranxorius,9403826,Silver 2,PROTOSS
52959,пашапро,10065046,Silver 2,PROTOSS
52960,BlackHole,8199842,Silver 2,ZERG
52961,Legba,8796731,Silver 2,PROTOSS
52962,euskal,9217049,Silver 2,PROTOSS
52963,Kosiachechek,187943,Silver 2,PROTOSS
52964,waluszek,7489861,Silver 2,TERRAN
52965,Karmageddon,10270804,Silver 2,PROTOSS
52966,Shaurma,10075259,Silver 2,PROTOSS
52967,Bazoozoo,9585532,Silver 2,ZERG
52968,Joe,551446,Silver 2,PROTOSS
52969,jou,10311694,Silver 2,TERRAN
52970,DaKurlzz,9408945,Silver 2,TERRAN
52971,Бебродёр,10303079,Silver 2,PROTOSS
52972,BazzaBaker,1459576,Silver 2,TERRAN
52973,DSSOK,9940830,Silver 2,TERRAN
52974,DruidBoy,9766896,Silver 2,PROTOSS
52975,Kamykk,10291720,Silver 2,PROTOSS
52976,Oracle,2675466,Silver 2,PROTOSS
52977,DjanGo,2964053,Silver 2,TERRAN
52978,JaMa,271414,Silver 2,PROTOSS
