,Name,playerid,league,FavoriteRace
4305,IIIIIIIIIIII,143062,Masters 2,PROTOSS
4306,BlueOnFire,7652838,Masters 2,PROTOSS
4307,llllllllllll,919517,Masters 2,PROTOSS
4308,lllIIIlllIII,7288193,Masters 2,PROTOSS
4309,Hoshimachi,7075110,Masters 2,TERRAN
4310,NoMercy,4425835,Masters 2,TERRAN
4311,llllllllllll,6159587,Masters 2,TERRAN
4312,IIIIIIIIIIII,923417,Masters 2,PROTOSS
4313,lIlllllIllll,1296486,Masters 2,ZERG
4314,Napoleon,1357760,Masters 2,ZERG
4315,llllllllllll,5865579,Masters 2,TERRAN
4316,운명,2211633,Masters 2,TERRAN
4317,llllllllllll,916089,Masters 2,TERRAN
4318,개시발오물창게임,7127357,Masters 2,PROTOSS
4319,조지현사랑해요,919194,Masters 2,PROTOSS
4320,WarchiefRich,7247804,Masters 2,PROTOSS
4321,MeOwEx,1052319,Masters 2,TERRAN
4322,GooodFather,7058436,Masters 2,TERRAN
4323,用腳玩專業帳號,942269,Masters 2,TERRAN
4324,Fullmoon,6517414,Masters 2,ZERG
4325,閃電麥坤,1764293,Masters 2,PROTOSS
4326,llllllllllll,2835799,Masters 2,RANDOM
4327,Spirit,178651,Masters 2,ZERG
4328,llllllllllll,2835799,Masters 2,TERRAN
4329,하얀별,2679038,Masters 2,TERRAN
4330,하얀별,2679038,Masters 2,TERRAN
4331,ALoNeLeaf,764604,Masters 2,RANDOM
4332,므라아옳옳옳,7229469,Masters 2,PROTOSS
4333,Knowledge,2463338,Masters 2,TERRAN
4334,IIIIIIIIIIII,4245843,Masters 2,TERRAN
4335,FirsT,743924,Masters 2,TERRAN
4336,llllllllllll,7408996,Masters 2,TERRAN
4337,JungDap,1369051,Masters 2,ZERG
4338,llllllllllll,3620254,Masters 2,PROTOSS
4339,一米九,7038846,Masters 2,TERRAN
4340,llllllllllll,3330034,Masters 2,RANDOM
4341,TokaiTeio,912738,Masters 2,ZERG
4342,크룡,6456332,Masters 2,TERRAN
4343,SUMMER,4241910,Masters 2,ZERG
4344,Apfel,1737091,Masters 2,PROTOSS
4345,SDR,5171910,Masters 3,TERRAN
4346,SLuTiNNeihu,907064,Masters 3,TERRAN
4347,HuIIIIIIIIII,56751,Masters 3,PROTOSS
4348,lIlIllIIllIl,982007,Masters 3,TERRAN
4349,AbsoluteZUNO,1146724,Masters 3,ZERG
4350,alosteros,7314691,Masters 3,ZERG
4351,lIlIlIlIlIlI,4302615,Masters 3,TERRAN
4352,TopRush,1108449,Masters 3,PROTOSS
4353,llllllllllll,7273783,Masters 3,TERRAN
4354,IIIIIIIIII,1578978,Masters 3,PROTOSS
4355,llllllllllll,1736816,Masters 3,ZERG
4356,공유기,3469151,Masters 3,TERRAN
4357,주군,2667984,Masters 3,PROTOSS
4358,IntoTheNalZa,77832,Masters 3,PROTOSS
4359,lllllllllll,1071945,Masters 3,TERRAN
4360,송병구,3855836,Masters 3,PROTOSS
4361,안세짱,2637468,Masters 3,PROTOSS
4362,IIIIIIIIIIII,4131242,Masters 3,TERRAN
4363,Fullmoon,6517414,Masters 3,PROTOSS
4364,lIIlllIIl,3101631,Masters 3,TERRAN
4365,llIlllIlllll,4920266,Masters 3,PROTOSS
4366,백마,3083928,Masters 3,TERRAN
4367,Gwanwu,4993287,Masters 3,ZERG
4368,斧头帮,6846491,Masters 3,ZERG
4369,IIIIIIIIIIII,1666807,Masters 3,ZERG
4370,搅得周天寒彻,6125661,Masters 3,PROTOSS
4371,StartOver,1598774,Masters 3,PROTOSS
4372,llllllllllll,4877041,Masters 3,TERRAN
4373,슈퍼빌드타이거,5402363,Masters 3,TERRAN
4374,草原公鸡,7041149,Masters 3,TERRAN
4375,IIIIIIIIIII,5029227,Masters 3,PROTOSS
4376,한번만봐주세요,7224816,Masters 3,TERRAN
4377,llllllllllll,6599356,Masters 3,PROTOSS
4378,INnoCoLoR,5873403,Masters 3,ZERG
4379,一米九,5459666,Masters 3,PROTOSS
4380,llllllllllll,92908,Masters 3,ZERG
4381,kimmstr,1085339,Masters 3,PROTOSS
4382,짧은음경,7547955,Masters 3,ZERG
4383,IIIIIIIIIIII,6450783,Masters 3,ZERG
4384,Apfel,421413,Masters 3,ZERG
4385,TwoSSettings,1249509,Masters 3,TERRAN
4386,anioki,5257483,Masters 3,PROTOSS
4387,Adestiny,7094040,Masters 3,TERRAN
4388,IIIIIIIIIIII,7042288,Masters 3,TERRAN
4389,Apfel,421413,Masters 3,TERRAN
4390,Pomme,4030747,Masters 3,PROTOSS
4391,ZAN,5599553,Masters 3,TERRAN
4392,MemoRies,6688590,Masters 3,TERRAN
4393,IIIIIIIIIIII,5341971,Masters 3,PROTOSS
4394,工藤新一,5327532,Masters 3,TERRAN
4395,Paranoid,1370901,Masters 3,ZERG
4396,llllllllllll,7594562,Masters 3,TERRAN
4397,쓱쓱싹싹,5356597,Masters 3,ZERG
4398,ikoina,1698584,Masters 3,PROTOSS
4399,llllllllllll,2835799,Masters 3,PROTOSS
4400,POPOPO,1849111,Masters 3,PROTOSS
4401,llllllllllll,4982199,Masters 3,ZERG
4402,왕관,4082518,Masters 3,TERRAN
4403,괴짜저그,84206,Masters 3,ZERG
4404,XteamTime,7464515,Masters 3,TERRAN
4405,IntoTheiNu,84709,Masters 3,TERRAN
4406,llllllllllll,7009062,Masters 3,PROTOSS
4407,KingOfTaiwan,1186723,Masters 3,TERRAN
4408,정자왕,1258338,Masters 3,ZERG
4409,IIIIIIIIIIII,1687828,Masters 3,ZERG
4410,Lino,4475832,Masters 3,ZERG
4411,KJJ,1510485,Masters 3,PROTOSS
4412,Gyu,1211373,Masters 3,TERRAN
4413,llllllllllll,5038223,Masters 3,TERRAN
4414,PatchTerran,7063849,Masters 3,TERRAN
4415,IIIlllIIllII,6953440,Masters 3,TERRAN
4416,llIIlIllIl,6953691,Masters 3,TERRAN
4417,Muru,6392598,Masters 3,TERRAN
4418,Penalty,5382408,Masters 3,TERRAN
4419,IIIIIIIIIIII,5461730,Masters 3,PROTOSS
4420,버로닷,186269,Masters 3,PROTOSS
4421,Suya,617717,Masters 3,TERRAN
4422,Suya,617717,Masters 3,TERRAN
4423,llllllllllll,7025996,Masters 3,PROTOSS
4424,금은똥,5489755,Masters 3,TERRAN
4425,KnockKnock,1619316,Masters 3,TERRAN
4426,Niiraitsu,6887333,Masters 3,TERRAN
4427,난될상인가,4459659,Masters 3,PROTOSS
4428,Lia,613100,Masters 3,TERRAN
4429,Aroma,5334634,Masters 3,TERRAN
4430,BLuEBooK,4478722,Masters 3,ZERG
4431,IIIIIIIIIIII,7337319,Masters 3,ZERG
4432,llllllllllll,770879,Masters 3,RANDOM
4433,llllllllllll,80163,Masters 3,ZERG
4434,dbdbdbdb,2747877,Masters 3,ZERG
4435,小盼盼软软的,7073630,Masters 3,ZERG
4436,Louis,917313,Masters 3,ZERG
4437,IIIIIIIIIIII,5832126,Masters 3,PROTOSS
4438,Jaguar,333921,Masters 3,RANDOM
4439,아홉수,2572028,Masters 3,TERRAN
4440,진출타이밍,221584,Masters 3,ZERG
4441,YoungGya,1053256,Masters 3,TERRAN
4442,llllllllllll,7542937,Masters 3,PROTOSS
4443,IIIIIIIIIIII,4885833,Masters 3,TERRAN
4444,llllllllllll,138627,Masters 3,TERRAN
4445,dexter,1902735,Masters 3,RANDOM
4446,무슨일이죠,3259301,Masters 3,ZERG
4447,꽁기,3985591,Masters 3,PROTOSS
4448,Lefty,950245,Masters 3,TERRAN
4449,Lanthanum,6359191,Masters 3,PROTOSS
4450,llllllll,7572247,Masters 3,TERRAN
4451,讲中文,1051845,Masters 3,PROTOSS
4452,JIWONGYEON,5160536,Masters 3,RANDOM
4453,등딱지빌런,7526832,Masters 3,TERRAN
4454,IlIlIlIlIlII,3901887,Masters 3,ZERG
4455,练习时长两年半,6022584,Masters 3,PROTOSS
4456,Revolution,3515920,Masters 3,PROTOSS
4457,llllllIllllI,164526,Masters 3,TERRAN
4458,새벽비,5923421,Masters 3,ZERG
4459,Kitsch,6210093,Masters 3,PROTOSS
4460,Outnovation,7553736,Masters 3,TERRAN
4461,Reynor,7069448,Masters 3,PROTOSS
4462,llllllllllll,1069429,Masters 3,TERRAN
4463,Osiris,4176657,Masters 3,PROTOSS
4464,개보디,1102629,Masters 3,PROTOSS
4465,ViBE,4177946,Masters 3,ZERG
4466,llllllllllll,7410996,Masters 3,TERRAN
4467,DlCKMUNCHER,6495782,Masters 3,ZERG
4468,楓棠,1275221,Masters 3,ZERG
4469,신트리,3436265,Masters 3,TERRAN
4470,IIIIIIIIIIII,4952436,Masters 3,TERRAN
4471,트와이스모모,4375134,Masters 3,TERRAN
4472,Youngrogue,7095641,Masters 3,ZERG
4473,말타는희선,2208151,Masters 3,RANDOM
4474,YbK,4730885,Masters 3,PROTOSS
4475,llllllllllll,7589990,Masters 3,ZERG
4476,춤추는바지의하인,2902530,Masters 3,TERRAN
4477,llllllllllll,3330034,Masters 3,TERRAN
4478,MinChul,7536402,Masters 3,PROTOSS
4479,IIIIIIIIIIII,7539381,Masters 3,TERRAN
4480,llllllllllll,1422837,Masters 3,RANDOM
4481,황근출,5682889,Masters 3,TERRAN
4482,Decadon,6099954,Masters 3,ZERG
4483,RayReign,1343876,Masters 3,PROTOSS
4484,테란야캐요,4234188,Masters 3,TERRAN
4485,Americano,4945189,Masters 3,RANDOM
4486,llllllllllll,2182213,Masters 3,ZERG
4487,LittleWolf,1173544,Masters 3,ZERG
4488,Yanni,4199237,Masters 3,ZERG
4489,llllllllllll,6334501,Masters 3,TERRAN
4490,IIIIIllllll,6028157,Masters 3,PROTOSS
4491,llllllllllll,7173035,Masters 3,TERRAN
4492,lllIIIlIlIlI,646666,Masters 3,TERRAN
4493,IIIIIIIIIII,7409753,Masters 3,ZERG
4494,爱幻想的少年,4938868,Masters 3,PROTOSS
4495,절막만지셧잖아요,2409183,Masters 3,ZERG
4496,WinterRush,56262,Masters 3,ZERG
4497,Woo,2445760,Masters 3,ZERG
4498,IIllllIIll,6953734,Masters 3,TERRAN
4499,llllllllllll,5258435,Masters 3,TERRAN
4500,fsa,7154092,Masters 3,TERRAN
4501,angelkawaii,6922016,Masters 3,TERRAN
4502,댄스왕,3758553,Masters 3,TERRAN
4503,IIIIIIIIIIII,6125470,Masters 3,RANDOM
4504,Faz,4523731,Masters 3,TERRAN
4505,Rui,5442693,Masters 3,TERRAN
4506,카논사랑해,1920910,Masters 3,TERRAN
4507,llllllllllll,5258435,Masters 3,PROTOSS
4508,lIlIlIlIlIlI,3497882,Masters 3,TERRAN
4509,lIIIIIIIIIIl,5152877,Masters 3,PROTOSS
4510,llllllllllll,7173035,Masters 3,PROTOSS
4511,ALoNeLeaf,764604,Masters 3,TERRAN
4512,ALoNeLeaf,764604,Masters 3,TERRAN
4513,藤原佐為,1443283,Masters 3,PROTOSS
4514,Celestial,1658047,Masters 3,ZERG
4515,수리부엉이,2075030,Masters 3,PROTOSS
4516,신안과염전,6388091,Masters 3,PROTOSS
4517,씹허의씹산,7530458,Masters 3,PROTOSS
4518,보노보노,175219,Masters 3,TERRAN
4519,빌리의북침공,3743068,Masters 3,TERRAN
4520,ALoNeLeaf,764604,Masters 3,ZERG
4521,문재앙윤재앙,994723,Masters 3,TERRAN
4522,llllllllllll,5040424,Masters 3,TERRAN
4523,Americano,4945189,Masters 3,PROTOSS
4524,IIIllllIIIIl,1607005,Masters 3,TERRAN
4525,Crush,3917851,Masters 3,PROTOSS
4526,llllllllllll,1102389,Masters 3,PROTOSS
4527,llllllllllll,3330034,Masters 3,ZERG
4528,않이이게또,2109686,Masters 3,ZERG
4529,Threepoint,5858029,Masters 3,TERRAN
4530,Rex,1001315,Masters 3,PROTOSS
